Title: "PNF.csv"

5427,PST,'RESERVOIR STORAGE (af)'
19880101,0000,260554
19880201,0000,281961
19880301,0000,240676
19880401,0000,294388
19880501,0000,411176
19880601,0000,300100
19880701,0000,67789
19880801,0000,49037
19880901,0000,62744
19881001,0000,66679
19881101,0000,81229
19881201,0000,102131
19890101,0000,120195
19890201,0000,147580
19890301,0000,166536
19890401,0000,297298
19890501,0000,382558
19890601,0000,185878
19890701,0000,35844
19890801,0000,32761
19890901,0000,36928
19891001,0000,48231
19891101,0000,58085
19891201,0000,67276
19900101,0000,80352
19900201,0000,98938
19900301,0000,105737
19900401,0000,211731
19900501,0000,306003
19900601,0000,204870
19900701,0000,57296
19900801,0000,29050
19900901,0000,29547
19901001,0000,34535
19901101,0000,38337
19901201,0000,42304
19910101,0000,44479
19910201,0000,46406
19910301,0000,171835
19910401,0000,234883
19910501,0000,362236
19910601,0000,347559
19910701,0000,113293
19910801,0000,36029
19910901,0000,42427
19911001,0000,59052
19911101,0000,86012
19911201,0000,87295
19920101,0000,110769
19920201,0000,163330
19920301,0000,208605
19920401,0000,268757
19920501,0000,357024
19920601,0000,163059
19920701,0000,56721
19920801,0000,33548
19920901,0000,31180
19921001,0000,39447
19921101,0000,53108
19921201,0000,76970
19930101,0000,236861
19930201,0000,349887
19930301,0000,514098
19930401,0000,587696
19930501,0000,822873
19930601,0000,925130
19930701,0000,750540
19930801,0000,536322
19930901,0000,428303
19931001,0000,336965
19931101,0000,358940
19931201,0000,388603
19940101,0000,410881
19940201,0000,439947
19940301,0000,476518
19940401,0000,547127
19940501,0000,657732
19940601,0000,466852
19940701,0000,184911
19940801,0000,92441
19940901,0000,102893
19941001,0000,137373
19941101,0000,161751
19941201,0000,205196
19950101,0000,367731
19950201,0000,473627
19950301,0000,802278
19950401,0000,695817
19950501,0000,611905
19950601,0000,900163
19950701,0000,924846
19950801,0000,726527
19950901,0000,637779
19951001,0000,541732
19951101,0000,563390
19951201,0000,594389
19960101,0000,636718
19960201,0000,797684
19960301,0000,837216
19960401,0000,854899
19960501,0000,915501
19960601,0000,896199
19960701,0000,637917
19960801,0000,406411
19960901,0000,335773
19961001,0000,350428
19961101,0000,438539
19961201,0000,626026
19970101,0000,898039
19970201,0000,741253
19970301,0000,679013
19970401,0000,761007
19970501,0000,897704
19970601,0000,865129
19970701,0000,630007
19970801,0000,432405
19970901,0000,390641
19971001,0000,429129
19971101,0000,464578
19971201,0000,501028
19980101,0000,573991
19980201,0000,750187
19980301,0000,789679
19980401,0000,766806
19980501,0000,688780
19980601,0000,938996
19980701,0000,975523
19980801,0000,789886
19980901,0000,705421
19981001,0000,677916
19981101,0000,672732
19981201,0000,639071
19990101,0000,663371
19990201,0000,728606
19990301,0000,732030
19990401,0000,782751
19990501,0000,888079
19990601,0000,798465
19990701,0000,538643
19990801,0000,395453
19990901,0000,367384
19991001,0000,389424
19991101,0000,396968
19991201,0000,402729
20000101,0000,434709
20000201,0000,540165
20000301,0000,644764
20000401,0000,759485
20000501,0000,954375
20000601,0000,866823
20000701,0000,566074
20000801,0000,390319
20000901,0000,360483
20001001,0000,343194
20001101,0000,378110
20001201,0000,408826
20010101,0000,425117
20010201,0000,454650
20010301,0000,517113
20010401,0000,637179
20010501,0000,855169
20010601,0000,619285
20010701,0000,366240
20010801,0000,278142
20010901,0000,276048
20011001,0000,286752
20011101,0000,314883
20011201,0000,359625
20020101,0000,417338
20020201,0000,446058
20020301,0000,459191
20020401,0000,549898
20020501,0000,616789
20020601,0000,465166
20020701,0000,200555
20020801,0000,121818
20020901,0000,133296
20021001,0000,143684
20021101,0000,217374
20021201,0000,261655
20030101,0000,305142
20030201,0000,365549
20030301,0000,441279
20030401,0000,523629
20030501,0000,743907
20030601,0000,669557
20030701,0000,368043
20030801,0000,232560
